,Title,Price,Location,Bed
2613,Spacious 2bd/2.5ba condo,2500, san jose south,"2
1072ft2"
2614,Beautiful Los Gatos -$1000.00 bonus,2500, los gatos,"2
880ft2"
2615,2 bedroom / 1 bath unit.  Newly remodeled.  Convenient location.,2500, san jose downtown,2
2616,COZY COUNTRY COTTAGE IN THE EAST SAN JOSE FOOTHILLS,2500, san jose east,"1
1000ft2"
2617,1Bd/1Ba Condo available to rent,2500, san jose downtown,"1
848ft2"
2618,3 Bedroom 2 Bath Condo  Payne/San Tomas Expwy West San Jose/Campbell,2500, san jose west,3
2619,(utilities included) House in Sunnyvale for rent - avail 04/01,2500, sunnyvale,"1
1100ft2"
2620,Beautiful 2bd 2.5ba condo - Available Feb 23!!,2500, san jose south,"2
1072ft2"
2621,GILROY BEAUTIFUL 2BD 2.5 BATH CONDO FOR RENT,2500, gilroy,2
2622,3 Bedroom 2 Bath Condo  Payne/San Tomas San Jose/Campbell,2500, san jose west,NA
2623,***2 Beds / 1 Bath - Excellent Almaden & Cambrian schools***,2500, san jose south,"2
950ft2"
2624,Charming Country Home in Great Location,2500, morgan hill,"2
1150ft2"
2625,Beautiful 2bd 2ba - Available Now!,2500, san jose south,"2
1072ft2"
2626,Castlemont Arms Apartments,2500, sunnyvale,"1
775ft2"
2627,Location! 3Bedroom 2Bth Cndo Payne/San Tomas Ex Wst San Jose/Campbell,2500, san jose west,3
2628,2 BR condo close by Sunnyvale Costco,2500, sunnyvale,"2
1040ft2"
2629,Victorian - House Apartment- Spacious & Bright -,2500, san jose downtown,"2
1100ft2"
2630,3 Bedroom 1 bath Apartment (Directly Across from Eliot Elementary),2500, gilroy,"3
900ft2"
2631,Condo - 2BR - Just Remodeled w/Community Pool,2500, willow glen / cambrian,"2
900ft2"
2632,"2 bedroom, 2.5 bath condo near Blossom hill and Almaden",2500, san jose south,"2
1072ft2"
2633,Castlemont Arms Apartments-1x1,2500, sunnyvale,"1
975ft2"
2634,Beautiful Townhouse Style 2/1.5 with Granite Counters,2500, campbell,"2
990ft2"
2635,"Incredible Amenities, Pets Welcome, Package Lockers! Available March!",2503, sunnyvale,"1
662ft2"
2636,"Schedule a Tour, Swimming Pool, Public Transportation",2503, sunnyvale,"1
662ft2"
2637,Rainy Day washes in 2 Month Free to move in anytime Now-May!,2504, san jose west,"1
977ft2"
2638,"Double-pane windows, 30-day move-in satisfaction guarantee, Coffee bar",2505, san jose south,"2
1002ft2"
2639,3rd Floor Large 1BD *Central AC/Heat *Free Parking!! #347,2508, san jose downtown,"1
792ft2"
2640,$1500 Free!! Luxury 1x1 Available Now!!,2510, san jose downtown,"1
745ft2"
2641,Prices Have Dropped!! Won't Last Long!! Come Lease Now!!,2513, san jose downtown,"1
636ft2"
2642,"Pet-friendly community, Carports and garages available, Coffee bar",2514, san jose south,"1
808ft2"
2643,Amazing 1x1 in a Quiet Community GREAT AMENITIES,2515, santa clara,"1
564ft2"
2644,Wonderful 1bd/1ba apartments AVAILABLE NOW! At Bella Vista,2515, santa clara,"1
564ft2"
2645,1x1 at Bella Vista Apartment. Great community!,2515, santa clara,"1
564ft2"
2646,Beautiful 1X1 with GREAT AMENITIES!!!,2515, Santa Clara,"1
735ft2"
2647,Amazing and Unique 1-Bedroom Apartment Home !ONE MONTH FREE,2515, san jose south,"1
708ft2"
2648,Brand New Community NOW LEASING!| Modera The Alameda,2516, san jose downtown,"1
664ft2"
2649,Downtown San Jose! 1 Bdrm Apartment + FREE PARKING! TOUR TODAY! #542,2518, san jose downtown,"1
794ft2"
2650,"30-day move-in satisfaction guarantee, Double-pane windows, Coffee bar",2519, san jose south,"1
808ft2"
2651,Fully Furnished Suites & Free Cable TV,2520, san jose downtown,NA
2652,Renovated 2 Bedrm Home with No Utilities!!,2520, san jose north,"2
831ft2"
2653,Renovated 2 Bedrm Home with No Utilities!!,2520, san jose north,"2
831ft2"
2654,Renovated 2 Bedrm Home with No Utilities!!,2520, san jose north,"2
831ft2"
2655,Furnished studio for rent,2520, san jose north,NA
2656,Fully Furnished rooms with free wifi & Cable Tv,2520, milpitas,NA
2657,Corner Studio with Hardwood Floors & Courtyard View!,2521, san jose north,598ft2
2658,Spacious 2 Bedroom Apartment with Garage,2525, campbell,2
2659,2 Bedroom Apartment in Heart of Campbell,2525, campbell,2
2660,Luxury 2 Bedroom Apartment with Garage,2525, campbell,2
2661,1ST MO FREE FOR 3 Bed 1 bath 1 Block from DT Campbell,2525, campbell,"3
750ft2"
2662,CORNER UNIT 1B|1B WITH NATURAL LIGHTING @ PAVONA! LEASE TODAY!,2525, san jose downtown,NA
2663,"At Last, This Is What You've Been Searching For...2X1.5 Available Now!",2525, san jose south,"2
822ft2"
2664,Sail Into Your New Home! You CAN Afford Spacious Living!2X1.5 - $2525!,2525," 1612 Branham Lane San Jose, CA","2
822ft2"
2665,Small Building Pets OK Private Yard Very Quiet Smoke Free sj2y,2525, sunnyvale,"2
940ft2"
2666,"Great Location, Great Community, AC D/W Pool 2 Bath mature landscaping bo2",2525, san jose west,"2
870ft2"
2667,"dishwasher pool Assigned Parking, Large 2-Bath AC Cats OK bo2",2525, san jose west,"2
870ft2"
2668,Small Building Pets OK Private Yard Very Quiet Smoke Free sj2y,2525, sunnyvale,"2
940ft2"
2669,Unique Apartments Unlike Any Other With Amazing Amenities,2525, san jose downtown,"1
748ft2"
2670,Renovated 2 Bedrm Home with No Utilities!! Visit Sierrabrook Today!,2525, san jose north,2
2671,2 Bedroom 2 Bath San Jose's best value pool AC D/W Cat OK bo2,2525, san jose west,"2
870ft2"
2672,Welcome Home! Warmth and convenience all in one.,2525, san jose south,"2
822ft2"
2673,2BR/2BA UNITS IN A CLEAN & QUIET BLDG. Cat Ok 7 minutes to Apple Netflix bo2,2525, san jose west,"2
870ft2"
2674,Nice Affordable apartment Great Location Dogs Cats OK Fenced YARD No Smoking sj2,2525, sunnyvale,"2
940ft2"
2675,2BR/2BA UNITS IN A CLEAN & QUIET BLDG. Cat Ok 7 minutes to Apple Netflix bo2,2525, san jose west,"2
870ft2"
2676,"Heart Of Silicon Valley, Dogs OK Fenced yard No Smoking sj2y",2525, sunnyvale,"2
940ft2"
2677,Branham House - Where Excellence and Convenience Meet!,2525, san jose south,"2
822ft2"
2678,"Garden Apartment! 2 BR/2BA, Cats Welcome, Pool",2525, san jose west,"2
870ft2"
2679,Pets Welcome Large Private Yard very Quiet No Smoking,2525, sunnyvale,"2
940ft2"
2680,2 Bedroom Apartment with Garage,2525, campbell,2
2681,Very Large/Great Neighbors/Super loc Pool AC D/W bo2,2525, san jose west,"2
870ft2"
2682,Pets Welcome Large Private Yard very Quiet No Smoking,2525, sunnyvale,"2
940ft2"
2683,"Garden Apartment! 2 BR/2BA, Cats Welcome, Pool",2525, san jose west,"2
870ft2"
2684,Small Building Pets OK Private Yard Very Quiet Smoke Free,2525, sunnyvale,"2
940ft2"
2685,Amazing 2 Bed 2 Bath Apt AC pool dishwasher cat ok 7 minutes to Spaceship bo2,2525, san jose west,"2
870ft2"
2686,FENCED YARD! Live In a friendly community in Sunnyvale Pets OK sj2y,2525, sunnyvale,"2
940ft2"
2687,"Garden Apartment! 2 BR/2BA, Cats Welcome, Pool",2525, san jose west,"2
870ft2"
2688,Fenced Yard for your  Pets Welcome Very Quiet No Smoking,2525, sunnyvale,"2
940ft2"
2689,Appreciate Value? Great Deal at Boynton Greens AC mature landscaping dishwasher,2525, san jose west,"2
870ft2"
2690,Private YARD Dogs Cats OK Many long term residents a great place to live sj2y,2525, sunnyvale,"2
940ft2"
2691,Looking to move TODAY?  Let us help! *COME TOUR NOW*,2526, santa clara,"1
720ft2"
2692,Very Spacious 1B1B March Move in Secure Today !!,2526, santa clara,"1
630ft2"
2693,Wonderful garden views and a home with plenty of natural sun light,2530, san jose west,2
2694,Enjoy the afternoon sun! Lovely 1 Bedroom Apartment Available Now!,2530, san jose west,"1
732ft2"
2695,Renovated 2 Bedrm Home with No Utilities!! Call Sierrabrook Today!,2530, san jose north,2
2696,Looking for a move in APRIL? PAVONA APARTMENTS HAS AVAILABILITY!,2530, san jose downtown,"1
728ft2"
2697,1BR 682ft2 park like community in Mountain View!,2530, mountain view,"1
682ft2"
2698,Reserve Your Home Today By Placing a $99 Deposit! No Application Fees,2533, santa clara,"1
765ft2"
2699,Carve Out A Great Life at Elements Apartments,2535, san jose west,"1
861ft2"
2700,Raining Specials! Move In Now-Mayâ˜”ï¸2MonthFree,2536, San Jose,"1
977ft2"
2701,Lucky Steal!  1 Bath Available on Feb28th!,2539, san jose north,"1
725ft2"
2702,"Professionally Managed, Pet Friendly, 9 Foot Ceilings",2540, san jose north,"1
741ft2"
2703,Cozy & Gorgeous Studio Apartment! W/ Great Amenities!,2540, sunnyvale,571ft2
2704,"Luxury 1br/1ba With AC, W/D & Granite Counters!",2544, santa clara,"1
662ft2"
2705,"Relaxing Creek and Waterfalls, Great Location, Wood Floors, Pool",2545, santa clara,"1
765ft2"
2706,REMODELED!! $1000 off 1st month! 1 bed/1 bath Move-in ASAP! 3rd Floor!,2545, milpitas,"1
715ft2"
2707,"Tour today, private patio or balcony, Wood flooring, near parks",2545, santa clara,"1
765ft2"
2708,REMODELED!! $1000 off 1st month! 1 bed/1 bath Move-in ASAP! 3rd Floor!,2545, milpitas,"1
715ft2"
2709,"EZ Access Hwys 280, 101, 17, near Google shuttle, Granite Counters",2545, santa clara,"1
765ft2"
2710,REMODELED!! $1000 off 1st month! 1 bed/1 bath Move-in ASAP! 3rd Floor!,2545, milpitas,"1
715ft2"
2711,"Gym, Sand Volleyball,Near Shuttles, 7 Pools, Lush Gardens",2545, cupertino,"1
600ft2"
2712,REMODELED!! $1000 off 1st month! 1 bed/1 bath Move-in ASAP! 3rd Floor!,2545, milpitas,"1
715ft2"
2713,"Wood flooring, ceiling fan, granite cntrs, playground, fitness",2545, santa clara,"1
765ft2"
2714,REMODELED!! $1000 off 1st month! 1 bed/1 bath Move-in ASAP! 3rd Floor!,2545, milpitas,"1
715ft2"
2715,"Tour today, private patio or balcony, Wood flooring, near parks",2545, santa clara,"1
765ft2"
2716,REMODELED!! $1000 off 1st month! 1 bed/1 bath Move-in ASAP! 3rd Floor!,2545, milpitas,"1
715ft2"
2717,"Ideal location near Apple or Google shuttles, playground, saunas",2545, santa clara,"1
765ft2"
2718,"Ideal location near Apple or Google shuttles, playground, saunas",2545, santa clara,"1
765ft2"
2719,REMODELED!! $1000 off 1st month! 1 bed/1 bath Move-in ASAP! 3rd Floor!,2545, milpitas,"1
715ft2"
2720,"Convenient Location, Spin Studio, Pet Friendly",2545, san jose north,"1
664ft2"
2721,"Dual pane windows, wood floors, pool, saunas, near Apple",2545, santa clara,"1
765ft2"
2722,REMODELED!! $1000 off 1st month! 1 bed/1 bath Move-in ASAP! 3rd Floor!,2545, milpitas,"1
715ft2"
2723,"Ideal location Walk to Apple or Google shuttles, wood flrs, Gym,Pool",2545, santa clara,"1
765ft2"
2724,REMODELED!! $1000 off 1st month! 1 bed/1 bath Move-in ASAP! 3rd Floor!,2545, milpitas,"1
715ft2"
2725,"Dual pane windows, wood floors, pool, saunas, near Apple",2545, santa clara,"1
765ft2"
2726,"Apple Shuttle, Granite Counters, Dual pane windows, Deep Closets",2545, santa clara,"1
765ft2"
2727,REMODELED!! $1000 off 1st month! 1 bed/1 bath Move-in ASAP! 3rd Floor!,2545, milpitas,"1
715ft2"
2728,REMODELED!! $1000 off 1st month! 1 bed/1 bath Move-in ASAP! 3rd Floor!,2545, milpitas,"1
715ft2"
2729,$1000 off 1st month! REMODELED 1 bed/ 1 bath Move-in ASAP! 3rd Floor!!,2545, milpitas,"1
715ft2"
2730,"Cute, Cozy and Newly Built! Visit LEX Today! **ONE MONTH FREE**",2545, san jose south,"1
729ft2"
2731,"Apple Shuttle, Granite Counters, Dual pane windows, Deep Closets",2545, santa clara,"1
765ft2"
2732,$1000 off 1st month! REMODELED 1 bed/ 1 bath Move-in ASAP! 3rd Floor!!,2545, milpitas,"1
715ft2"
2733,"Walk to Parks, Shopping, Starbucks, Granite, Wood Floors,  Pool",2545, santa clara,"1
765ft2"
2734,$1000 off 1st month! REMODELED 1 bed/ 1 bath Move-in ASAP! 3rd Floor!!,2545, milpitas,"1
715ft2"
2735,"Dual pane windows, wood floors, pool, saunas, near Apple",2545, santa clara,"1
765ft2"
2736,$1000 off 1st month! REMODELED 1 bed/ 1 bath Move-in ASAP! 3rd Floor!!,2545, milpitas,"1
715ft2"
2737,"Walk to Parks, Shopping, Starbucks, Granite, Wood Floors,  Pool",2545, santa clara,"1
765ft2"
2738,$1000 off 1st month! REMODELED 1 bed/ 1 bath Move-in ASAP! 3rd Floor!!,2545, milpitas,"1
715ft2"
2739,"Near Google shuttle and Apple, wood flooring, garden setting, pool",2545, santa clara,"1
765ft2"
2740,$1000 off 1st month! REMODELED 1 bed/ 1 bath Move-in ASAP! 3rd Floor!!,2545, milpitas,"1
715ft2"
2741,"Apple Shuttle, Granite Counters, Dual pane windows, Deep Closets",2545, santa clara,"1
765ft2"
2742,$1000 off 1st month! REMODELED 1 bed/ 1 bath Move-in ASAP! 3rd Floor!!,2545, milpitas,"1
715ft2"
2743,Make Sierrabrook your New Home! Call Now! Renovated Corner Unit!,2545, san jose north,"2
831ft2"
2744,Remodeled!! 1 bed/ 1 bath Move-in ASAP! 3rd Floor!!!!!!,2545, milpitas,"1
715ft2"
2745,"EZ Access Hwys 280, 101, 17, near Google shuttle, Granite Counters",2545, santa clara,"1
765ft2"
2746,"Near Google shuttle and Apple, wood flooring, garden setting, pool",2545, santa clara,"1
765ft2"
2747,"Relaxing Creek and Waterfalls, Great Location, Wood Floors, Pool",2545, santa clara,"1
765ft2"
2748,BEST VALUE IN THE ENTIRE BAY FOR A NEW PLACE,2545, san jose north,"1
731ft2"
2749,"Schedule a Tour, Two Tennis Courts, Walk In Closets",2545, san jose north,574ft2
2750,Remodeled!! 1 bed/ 1 bath Move-in ASAP! 3rd Floor!!!!!!,2545, milpitas,"1
715ft2"
2751,Beat the Cold in style in the New Beautifully 1x1 Apartment,2545, san jose north,"1
731ft2"
2752,REMODELED!! $1000 off 1st month! 1 bed/1 bath Move-in ASAP! 3rd Floor!,2545, milpitas,"1
715ft2"
2753,"Relaxing Creek and Waterfalls, Great Location, Wood Floors, Pool",2545, santa clara,"1
765ft2"
2754,"Tour today, private patio or balcony, Wood flooring, near parks",2545, santa clara,"1
765ft2"
2755,"EZ Access Hwys 280, 101, 17, near Google shuttle, Granite Counters",2545, santa clara,"1
765ft2"
2756,Our RENOVATIONS are NEW! LEASING NOW | CLICK HERE,2545, san jose north,"1
731ft2"
2757,"""BEAUTIFUL ONE BEDROOM, WITH LOTS OF SUNLIGHT ON THE THIRD FLOOR""",2546, milpitas,"1
678ft2"
2758,"Walk In Closets, Stainless Steel Appliances, and a Walk to Rivermark!",2547, santa clara,"1
719ft2"
2759,Near Rivermark Plaza & Next To Oracle! LEASE NOW!,2547, santa clara,"1
719ft2"
2760,Near Rivermark Plaza & Next To Oracle! LEASE NOW!,2547, santa clara,"1
719ft2"
2761,"1BR Mountain View-close to Caltrain, downtown, Google &Shoreline!",2550, mountain view,"1
786ft2"
2762,GILROY- (SECT 8 OK) spacious upstairs unit in well maintained fourplex,2550, gilroy,"2
700ft2"
2763,"Mountain View-close to Caltrain, downtown, Google &Shoreline!",2550, mountain view,"1
786ft2"
2764,"Mountain View-close to Caltrain, downtown, Google &Shoreline!",2550, mountain view,"1
776ft2"
2765,"Mountain View-close to Caltrain, downtown, Google &Shoreline!",2550, mountain view,"1
776ft2"
2766,"Landscaped Courtyard, Large Private Patios, Quartz Countertops",2550, san jose north,"1
697ft2"
2767,Ready Now Awesome Town Home on Promo. Hurry & Apply!,2550, gilroy,"2
1108ft2"
2768,Well Maintained Condo Single Story,2550, san jose east,"2
885ft2"
2769,City Outside. Tranquility Inside. 2BR 2BA TOWN HOME Available Now!,2550, gilroy,"2
1108ft2"
2770,End your search today!!!  1st Month FREE,2550, san jose west,"2
1000ft2"
2771,2 Bedroom / 1 Bath Duplex For Rent,2550, san jose downtown,2
2772,"Perfect 1-Bedroom; Spacious, Top- Floor, Great View and Ready For the New Year!",2550, san jose south,"1
702ft2"
2773,Reserve Your New Home Today! 1st Month is FREE!!!,2550, san jose west,"2
1000ft2"
2774,"Recently remodeled, walking distance to downtown.",2550, los gatos,1
2775,"Mountain View  Beautiful 1bd/1ba big patio, manicured courtyard!",2550, mountain view,"1
786ft2"
2776,2bed/2Ba/ Great Complex Near Santana Row!! 1st Month FREE!,2550, san jose west,"2
1000ft2"
2777,Looking For 2bd/2ba & Convenient Location? Look No More! 1 Month FREE!,2550, san jose west,"2
1000ft2"
2778,Townhouse 2BD/1.5 BTH on Senter Rd,2550, Seven Trees Village Community,"2
1017ft2"
2779,Welcome Home!! Spacious 1x1,2550, san jose south,"1
761ft2"
2780,"1 bed, 1.5 bath 950 sq. ft townhouse for rent in San Jose",2550, san jose west,"1
950ft2"
2781,"Landscaped Courtyard, Large Private Patios, Quartz Countertops",2550, san jose north,"1
697ft2"
2782,"Come For A Visit, Stay For A While!! 1st Month FREE!!!",2550, san jose west,"2
1000ft2"
2783,"Mountain View  Beautiful 1bd/1ba big patio, manicured courtyard!",2550, mountain view,"1
786ft2"
2784,2bed2ba apt coming soon!!!,2550, milpitas,"2
960ft2"
2785,"Mountain View-close to Caltrain, downtown, Google &Shoreline!",2550, mountain view,"1
786ft2"
2786,GORGEOUS VIEWS OF ALMADEN LAKE! Spacious 1x1! MOVE IN SPECIALS!,2552, san jose south,"1
671ft2"
2787,GORGEOUS 1X1- MOVE IN SPECIALS!!,2552, san jose south,"1
671ft2"
2788,Amazing 1x1 w/ W/D Ready NOW,2553, sunnyvale,"1
710ft2"
2789,$2555/ mo. 2 bed/1 bath house in between downtown and Santana Row,2555, san jose downtown,"2
740ft2"
2790,Do you Qualify for this 1bd/1ba Below Market Rate Home?,2556, san jose downtown,"1
858ft2"
2791,"Landscaped Courtyard, Smoke Free, Basketball Court",2560, san jose north,"1
746ft2"
2792,1/2 First Months Rent on Select Apartments!,2560, san jose south,"2
1002ft2"
2793,"Great 1x1 with Full Amenities- Tennis, Swimming & Fitness!",2561, sunnyvale,"1
715ft2"
2794,Beautiful water views and spacious walk in closet,2563, santa clara,"2
950ft2"
2795,"Convenient to BART and 580/680 Access, USB Outlet ports, BBQ Grills",2563, campbell,"1
896ft2"
2796,Cute 1 bedroom! Visit LEX Today! **ONE MONTH FREE**,2565, san jose south,"1
729ft2"
2797,Unwind and Relax in your newly renovated 1x1 apartment! Available 3/1!,2565, cupertino,"1
669ft2"
2798,OPEN HOUSE THIS WEEKEND 9AM-5:30PM! UPGRADED 1x1 AVAIL 3/1!,2565, cupertino,"1
669ft2"
2799,"Stainless Steel Appliances, Now Available, Professionally Managed",2570, san jose north,592ft2
2800,"Unique Layout, Great Views, Reduced Pricing and 1 Month Free!",2570, san jose south,"1
702ft2"
2801,"Large Balcony, Contemporary Design, & Gas Stoves!",2570, san jose north,588ft2
2802,"5 Pools, Professionally Managed, Stylish Features",2570, san jose north,588ft2
2803,"Resort Style Pools, Schedule a Tour, Call for Details",2570, san jose north,588ft2
2804,"Hardwood Style Floors, Now Available, Gourmet Kitchen",2570, san jose north,588ft2
2805,"Near Tennis Courts, Onsite Healthcare, Walking Distance to Dining",2570, san jose north,588ft2
2806,"Smoke Free, Lease Today, Now Available",2570, san jose north,588ft2
2807,"Act fast on these 1-bedroom homes, 1 MONTH FREE!!",2570, san jose south,"1
756ft2"
2808,Don't Miss Out On Saving $1599! Come Tour The Verdant Today!,2571,NA,"1
759ft2"
2809,Don't Miss Out On This AMAZING LOW PRICE!CARPORT-WASH/DRYR-SEE SPECIAL,2573, san jose downtown,"2
950ft2"
2810,Charming 2x2 2nd floor home with pond view still available,2573, san jose south,"2
950ft2"
2811,$99 DEPOSIT!Great $$$avings at Sagemark! Apt w/ W&D- Parking,2573, san jose south,"2
950ft2"
2812,$99 DEPOSIT!Great $$$avings at Sagemark! Apt w/ W&D- Parking,2573, san jose south,"2
950ft2"
2813,Don't Pay High Rent For Upgrades-Rent at Sagemark! W/D-Free Carport!,2573, san jose south,"2
950ft2"
2814,SATURDAY SUNSHINE SPECIAL! W/D-FREE CARPORT-LOOK & LEASE! TOUR TODAY!,2573, san jose south,"2
950ft2"
2815,Only 1 at This Price! Apt #1-568 Comes With Wash/Dryer-Carport,2573, san jose downtown,"2
950ft2"
2816,PRICE JUST WENT DOWN-HURRY-RESERVE ONLINE BEFORE IT GOES BACK UP AGAIN,2573, san jose south,"2
950ft2"
2817,GREAT APT-HOME W/WASHER/DRYER-CARPORT AND MORE! ONLY $2573,2573, san jose south,"2
950ft2"
2818,Don't Miss Out On This AMAZING LOW PRICE! FREE CARPORT-WASH/DRYER-MORE,2573, san jose west,"2
950ft2"
2819,Third floor! 303-B Lovely Remodeled 2x2 Don't miss it!,2575, san jose west,"2
920ft2"
2820,Second floor! 208-B Lovely Remodeled 2x2 Don't miss it!!,2575, san jose west,"2
920ft2"
2821,"2,575, AVAILABLE, PRIME LOCATION BORDERING MOUNTAIN VIEW",2575, sunnyvale,"2
900ft2"
2822,a stunning home with every upgrade and every feature- W/ 1Month FREE,2575, san jose south,"1
708ft2"
2823,"2 bed + 2 bath condo, carport garage, patio",2575, san jose north,"2
832ft2"
2824,"Wood Style Floor, Stainless Steel Appliances, Heated Pools",2575, san jose north,"1
681ft2"
2825,"Park Access, EV Charging Station, On-Site Restaurant",2575, san jose north,"1
707ft2"
2826,"Laundry in Unit, Upgraded Gym, 10 min to Airport",2575, san jose north,"1
681ft2"
2827,Exceptional value!... XL MV location.... Close to Google etc.,2575, mountain view,"2
1050ft2"
2828,"Older 3 Bedroom, 1 Bath House",2575, hollister,"3
1200ft2"
2829, A relaxing center for your lifeâ€”Park Central is p,2579, santa clara,"1
662ft2"
2830,***Gorgeous 2Bd Townhouse for Rent near downtown SJ-Move in Ready,2580, san jose east,"2
1000ft2"
